ecommerce_sale_id,ecommerce_product_key,ecommerce_category_key,brand_key,list_price,sale_price,discount_amount,discount_pct,available_flag
25101,24765,12,10343,39.95,39.95,0.0,0.0,1
25102,24766,4,234,11.17,11.17,0.0,0.0,1
25103,24767,56,7708,4.09,4.09,0.0,0.0,1
25104,24768,26,4864,13.45,13.45,0.0,0.0,1
25105,24769,8,3410,13.17,13.17,0.0,0.0,1
25106,24770,9,2480,34.19,34.19,0.0,0.0,1
25107,24771,12,8987,6.38,6.38,0.0,0.0,1
25108,24772,59,4030,38.55,38.55,0.0,0.0,1
25109,24773,1,609,19.97,19.97,0.0,0.0,1
25110,24774,64,367,23.44,23.44,0.0,0.0,1
25111,24775,74,6283,19.99,19.99,0.0,0.0,1
25112,24776,4,465,29.99,29.99,0.0,0.0,1
25113,24777,62,9769,14.99,14.99,0.0,0.0,1
25114,24778,12,3394,10.99,10.99,0.0,0.0,1
25115,24779,93,9206,14.79,14.79,0.0,0.0,1
25116,24780,26,2059,6.58,6.58,0.0,0.0,1
25117,24781,1,1485,13.48,13.48,0.0,0.0,1
25118,24782,12,7637,56.04,56.04,0.0,0.0,1
25119,24783,47,2701,30.88,30.88,0.0,0.0,1
25120,24784,14,3069,19.95,19.95,0.0,0.0,1
25121,24785,12,168,9.14,9.14,0.0,0.0,1
25122,24786,13,9854,29.27,29.27,0.0,0.0,1
25123,24787,17,4345,9.77,9.77,0.0,0.0,1
25124,24788,12,9745,97.33,96.5,0.8299999999999983,0.85,1
25125,24789,62,8816,59.95,59.95,0.0,0.0,1
25126,24790,12,10343,19.99,19.99,0.0,0.0,1
25127,24791,26,10143,14.06,14.06,0.0,0.0,1
25128,24792,104,9208,11.19,11.19,0.0,0.0,1
25129,24793,28,7626,35.0,35.0,0.0,0.0,1
25130,24794,66,7898,8.5,8.5,0.0,0.0,1
25131,24795,28,9761,6.89,6.89,0.0,0.0,0
25132,24796,143,7858,34.12,34.12,0.0,0.0,1
25133,24797,70,534,5.99,5.99,0.0,0.0,1
25134,24798,100,3405,32.19,32.19,0.0,0.0,0
25135,24799,39,6129,6.62,6.62,0.0,0.0,1
25136,24800,5,9581,21.89,21.89,0.0,0.0,1
25137,24801,1,4729,5.47,5.47,0.0,0.0,1
25138,24802,144,8949,54.98,54.98,0.0,0.0,1
25139,24803,16,8111,5.63,5.63,0.0,0.0,1
25140,24804,67,6592,21.82,21.82,0.0,0.0,1
25141,24805,56,2711,26.99,26.99,0.0,0.0,1
25142,24806,19,381,19.99,19.99,0.0,0.0,1
25143,24807,6,44,4.48,4.48,0.0,0.0,1
25144,24808,14,7488,46.04,39.99,6.049999999999997,13.14,1
25145,24809,12,2274,8.96,8.96,0.0,0.0,0
25146,24810,21,408,20.99,20.99,0.0,0.0,1
25147,24811,51,6208,28.97,28.97,0.0,0.0,1
25148,24812,26,7088,24.95,24.95,0.0,0.0,1
25149,24813,146,4662,50.0,24.52,25.48,50.96,1
25150,24814,26,6777,0.0,0.0,0.0,0.0,0
25151,24815,19,9400,32.37,32.37,0.0,0.0,1
25152,24816,27,7112,34.99,34.99,0.0,0.0,1
25153,24817,92,2109,9.99,9.99,0.0,0.0,1
25154,24818,20,10343,25.0,25.0,0.0,0.0,1
25155,24819,14,2999,97.33,96.5,0.8299999999999983,0.85,1
25156,24820,25,3788,97.33,96.5,0.8299999999999983,0.85,1
25157,24821,12,7496,64.99,64.99,0.0,0.0,1
25158,24822,13,9075,42.75,42.75,0.0,0.0,1
25159,24823,25,1865,16.8,16.8,0.0,0.0,1
25160,24824,12,6643,14.37,14.37,0.0,0.0,1
25161,24825,47,6405,14.99,14.99,0.0,0.0,1
25162,24826,4,9588,17.14,17.14,0.0,0.0,0
25163,24827,12,3377,31.69,31.69,0.0,0.0,1
25164,24828,114,2227,7.35,7.35,0.0,0.0,1
25165,24829,17,5744,16.99,16.99,0.0,0.0,1
25166,24830,25,10603,30.95,30.95,0.0,0.0,1
25167,24831,67,8950,46.15,46.15,0.0,0.0,1
25168,24832,6,9810,59.54,59.54,0.0,0.0,1
25169,24833,12,3283,32.74,32.74,0.0,0.0,1
25170,24834,19,1813,11.99,11.99,0.0,0.0,0
25171,24835,31,323,42.86,37.5,5.359999999999999,12.51,1
25172,24836,12,8270,12.99,12.99,0.0,0.0,1
25173,24837,48,8138,24.95,24.95,0.0,0.0,1
25174,24838,195,8298,0.0,0.0,0.0,0.0,0
25175,24839,96,8355,97.33,96.5,0.8299999999999983,0.85,1
25176,24840,42,5101,17.49,17.49,0.0,0.0,1
25177,24841,6,210,29.99,29.99,0.0,0.0,1
25178,24842,12,10364,26.98,26.98,0.0,0.0,1
25179,24843,13,469,18.87,18.87,0.0,0.0,1
25180,24844,10,2029,26.03,26.03,0.0,0.0,1
25181,24845,27,434,11.01,11.01,0.0,0.0,1
25182,24846,14,7645,31.99,31.99,0.0,0.0,1
25183,24847,40,3544,24.99,24.99,0.0,0.0,1
25184,24848,76,8902,39.01,39.01,0.0,0.0,1
25185,24849,66,9863,97.33,96.5,0.8299999999999983,0.85,1
25186,24850,83,6992,13.95,13.95,0.0,0.0,1
25187,24851,12,3182,43.99,43.99,0.0,0.0,0
25188,4160,18,9098,97.33,91.0,6.329999999999998,6.5,1
25189,24852,29,1084,11.89,11.89,0.0,0.0,1
25190,24853,67,8258,18.95,18.95,0.0,0.0,1
25191,24854,78,6322,36.45,36.45,0.0,0.0,1
25192,24855,120,6671,19.99,19.99,0.0,0.0,1
25193,24856,14,7135,19.99,19.99,0.0,0.0,1
25194,24857,60,9615,17.99,17.99,0.0,0.0,1
25195,24858,3,10569,23.99,23.99,0.0,0.0,1
25196,24859,18,9096,97.33,96.5,0.8299999999999983,0.85,1
25197,24860,12,5592,5.73,5.73,0.0,0.0,1
25198,24861,38,1054,10.7,10.7,0.0,0.0,1
25199,24862,278,7489,25.0,25.0,0.0,0.0,0
25200,24863,12,1286,47.0,47.0,0.0,0.0,1
25201,24864,19,6742,97.33,96.5,0.8299999999999983,0.85,1
25202,24865,79,6195,11.6,11.6,0.0,0.0,1
25203,24866,79,8638,38.08,38.08,0.0,0.0,1
25204,24867,12,600,8.1,8.1,0.0,0.0,1
25205,24868,11,934,15.89,15.89,0.0,0.0,1
25206,24869,12,9777,97.33,96.5,0.8299999999999983,0.85,1
25207,24870,4,1188,15.47,15.47,0.0,0.0,1
25208,24871,17,6673,33.98,33.98,0.0,0.0,1
25209,24872,12,5784,30.02,30.02,0.0,0.0,1
25210,24873,6,7390,23.98,23.98,0.0,0.0,1
25211,24874,14,299,97.33,96.5,0.8299999999999983,0.85,1
25212,24875,15,6293,14.39,14.39,0.0,0.0,1
25213,24876,9,4650,6.0,6.0,0.0,0.0,1
25214,24877,19,3371,49.04,49.04,0.0,0.0,1
25215,24878,4,8787,9.99,9.99,0.0,0.0,1
25216,24879,49,8736,10.55,10.55,0.0,0.0,1
25217,24880,76,10475,21.54,21.54,0.0,0.0,1
25218,24881,4,8017,12.99,12.99,0.0,0.0,1
25219,24882,204,10490,34.95,34.95,0.0,0.0,1
25220,24883,92,9742,6.94,6.94,0.0,0.0,1
25221,24884,5,4952,19.99,19.99,0.0,0.0,1
25222,24885,5,1815,32.7,32.7,0.0,0.0,1
25223,24886,82,6024,26.26,26.26,0.0,0.0,1
25224,24887,31,1691,20.18,20.18,0.0,0.0,1
25225,24888,19,3115,78.71,78.71,0.0,0.0,1
25226,24889,6,3635,20.03,13.99,6.040000000000001,30.15,1
25227,24890,67,10346,9.99,8.99,1.0,10.01,1
25228,13581,14,3663,30.95,30.95,0.0,0.0,1
25229,24891,29,4124,97.33,96.5,0.8299999999999983,0.85,1
25230,24892,12,499,8.99,8.99,0.0,0.0,1
25231,24893,299,3955,9.88,9.88,0.0,0.0,0
25232,24894,74,777,70.06,70.06,0.0,0.0,1
25233,24895,26,7088,49.99,39.95,10.04,20.08,1
25234,24896,12,7119,39.61,39.61,0.0,0.0,1
25235,24897,48,7737,10.95,10.95,0.0,0.0,1
25236,24898,19,68,78.15,78.15,0.0,0.0,1
25237,24899,12,4746,19.93,19.93,0.0,0.0,1
25238,24900,4,3536,36.98,36.98,0.0,0.0,1
25239,24901,9,3205,7.99,7.99,0.0,0.0,0
25240,24902,14,6065,8.25,8.25,0.0,0.0,1
25241,24903,89,2846,34.99,34.99,0.0,0.0,1
25242,24904,12,6373,97.33,96.5,0.8299999999999983,0.85,1
25243,24905,29,9509,35.99,35.99,0.0,0.0,1
25244,24906,25,1778,97.33,96.5,0.8299999999999983,0.85,0
25245,24907,74,3998,17.29,17.29,0.0,0.0,1
25246,24908,31,3823,1.6,1.6,0.0,0.0,1
25247,24909,25,4107,63.99,35.0,28.99,45.3,1
25248,24910,25,3479,18.94,18.94,0.0,0.0,1
25249,24911,31,2279,14.66,14.66,0.0,0.0,1
25250,24912,66,9565,8.03,8.03,0.0,0.0,1
25251,24913,14,500,5.63,5.63,0.0,0.0,1
25252,24914,29,161,97.33,96.5,0.8299999999999983,0.85,1
25253,24915,12,9087,97.33,96.5,0.8299999999999983,0.85,1
25254,24916,14,8713,6.95,6.95,0.0,0.0,1
25255,24917,39,6129,18.58,18.58,0.0,0.0,1
25256,7006,12,6362,97.33,96.5,0.8299999999999983,0.85,1
25257,24918,120,6671,31.99,31.99,0.0,0.0,1
25258,24919,12,5225,13.95,13.95,0.0,0.0,1
25259,24920,14,4771,8.61,8.61,0.0,0.0,1
25260,24921,125,10638,5.98,5.98,0.0,0.0,1
25261,24922,64,5105,8.22,8.22,0.0,0.0,1
25262,24923,300,9671,97.33,96.5,0.8299999999999983,0.85,1
25263,24924,38,6181,19.95,19.95,0.0,0.0,1
25264,24925,14,469,14.99,14.99,0.0,0.0,1
25265,24926,60,718,16.62,16.62,0.0,0.0,0
25266,24927,12,10208,28.69,28.69,0.0,0.0,1
25267,24928,79,2600,54.99,54.99,0.0,0.0,1
25268,24929,79,7042,26.0,26.0,0.0,0.0,1
25269,24930,17,4869,97.33,96.5,0.8299999999999983,0.85,1
25270,24931,8,8281,16.95,16.95,0.0,0.0,1
25271,24932,96,3201,15.5,15.5,0.0,0.0,1
25272,24933,181,7541,4.95,4.95,0.0,0.0,1
25273,24934,48,3516,6.49,6.49,0.0,0.0,1
25274,24935,73,4613,97.33,96.5,0.8299999999999983,0.85,1
25275,24936,12,572,18.99,18.99,0.0,0.0,1
25276,24937,51,1839,19.99,17.9,2.09,10.46,1
25277,24938,12,7836,5.48,5.48,0.0,0.0,1
25278,24939,28,704,36.99,36.99,0.0,0.0,1
25279,24940,14,3663,20.0,15.71,4.289999999999999,21.45,1
25280,24941,48,10015,4.7,4.7,0.0,0.0,1
25281,24942,3,7082,29.99,29.99,0.0,0.0,1
25282,24943,31,8259,17.05,17.05,0.0,0.0,1
25283,24944,61,2222,6.06,6.06,0.0,0.0,1
25284,24945,12,8144,34.59,34.59,0.0,0.0,1
25285,24946,14,10296,14.45,14.45,0.0,0.0,1
25286,24947,38,7306,58.49,58.49,0.0,0.0,1
25287,24948,4,1551,42.47,42.47,0.0,0.0,1
25288,24949,12,247,23.99,23.99,0.0,0.0,1
25289,24950,5,7591,15.99,15.99,0.0,0.0,1
25290,24951,12,5369,15.99,15.99,0.0,0.0,1
25291,24952,47,9588,4.88,4.88,0.0,0.0,1
25292,24953,69,3307,9.99,9.99,0.0,0.0,1
25293,24954,4,1717,65.77,65.77,0.0,0.0,1
25294,24955,17,4027,36.26,36.26,0.0,0.0,1
25295,24956,79,10556,0.0,0.0,0.0,0.0,0
25296,24957,4,3536,19.86,19.86,0.0,0.0,1
25297,24958,17,8080,55.96,55.96,0.0,0.0,1
25298,24959,4,10229,79.19,79.19,0.0,0.0,1
25299,24960,59,1297,28.0,19.99,8.010000000000002,28.61,1
25300,24961,25,9594,97.33,96.5,0.8299999999999983,0.85,1
25301,24962,38,1283,9.9,9.9,0.0,0.0,1
25302,24963,14,9068,21.42,21.42,0.0,0.0,1
25303,24964,12,10373,22.0,22.0,0.0,0.0,1
25304,24965,17,10732,44.8,44.8,0.0,0.0,1
25305,24966,26,1164,6.74,6.05,0.6900000000000004,10.24,1
25306,24967,14,4365,7.82,7.82,0.0,0.0,1
25307,24968,144,2134,13.58,13.58,0.0,0.0,1
25308,24969,19,3487,19.77,19.77,0.0,0.0,1
25309,24970,4,10584,20.99,20.99,0.0,0.0,1
25310,24971,1,6379,10.16,10.16,0.0,0.0,1
25311,24972,13,6161,97.33,96.5,0.8299999999999983,0.85,1
25312,24973,12,2842,48.79,48.79,0.0,0.0,0
25313,24974,55,7065,46.54,46.54,0.0,0.0,1
25314,24975,14,2386,97.33,96.5,0.8299999999999983,0.85,1
25315,24976,4,9969,37.99,37.99,0.0,0.0,1
25316,24977,14,235,97.33,96.5,0.8299999999999983,0.85,1
25317,24978,13,9380,17.99,17.99,0.0,0.0,1
25318,24979,4,10584,69.99,69.99,0.0,0.0,1
25319,24980,162,6362,97.33,96.5,0.8299999999999983,0.85,1
25320,24981,22,8242,0.0,0.0,0.0,0.0,0
25321,24982,14,5365,34.49,34.49,0.0,0.0,1
25322,24983,14,2056,36.99,36.99,0.0,0.0,1
25323,24984,74,6753,97.33,96.5,0.8299999999999983,0.85,1
25324,24985,14,5698,49.95,49.95,0.0,0.0,1
25325,24986,6,4129,55.0,55.0,0.0,0.0,1
25326,24987,1,7940,41.54,41.54,0.0,0.0,1
25327,24988,17,9099,39.83,39.83,0.0,0.0,1
25328,24989,10,3176,20.99,20.99,0.0,0.0,1
25329,24990,50,2004,8.93,8.93,0.0,0.0,1
25330,24991,62,9588,7.98,7.98,0.0,0.0,1
25331,24992,99,8953,14.95,14.95,0.0,0.0,1
25332,24993,27,1021,75.37,75.37,0.0,0.0,1
25333,24994,14,7025,97.33,96.5,0.8299999999999983,0.85,1
25334,24995,17,2763,97.33,96.5,0.8299999999999983,0.85,1
25335,24996,20,4613,97.33,96.5,0.8299999999999983,0.85,1
25336,24997,12,644,11.86,11.86,0.0,0.0,1
25337,24998,4,6543,9.98,9.98,0.0,0.0,1
25338,24999,47,1260,33.4,33.4,0.0,0.0,1
25339,25000,12,9797,21.31,21.31,0.0,0.0,1
25340,25001,14,9188,14.25,14.25,0.0,0.0,1
25341,25002,25,8484,97.33,96.5,0.8299999999999983,0.85,0
25342,25003,22,6818,0.0,0.0,0.0,0.0,0
25343,25004,51,3545,39.99,39.99,0.0,0.0,1
25344,25005,82,10329,19.99,19.99,0.0,0.0,1
25345,25006,73,3596,17.99,17.99,0.0,0.0,1
25346,25007,31,10191,14.99,14.99,0.0,0.0,1
25347,25008,12,10229,66.48,66.48,0.0,0.0,1
25348,25009,79,9753,16.99,16.99,0.0,0.0,1
25349,25010,12,1783,12.59,12.59,0.0,0.0,1
25350,25011,12,3547,75.9,75.9,0.0,0.0,1
25351,25012,29,7166,48.19,48.19,0.0,0.0,1
25352,25013,12,9588,24.59,24.59,0.0,0.0,1
25353,25014,13,7329,97.33,96.5,0.8299999999999983,0.85,0
25354,25015,12,6876,42.19,42.19,0.0,0.0,1
25355,25016,16,3520,0.0,0.0,0.0,0.0,0
25356,25017,110,1779,22.47,22.47,0.0,0.0,1
25357,25018,31,4823,14.44,14.44,0.0,0.0,1
25358,25019,50,6013,7.0,7.0,0.0,0.0,1
25359,25020,12,3663,13.55,13.55,0.0,0.0,1
25360,25021,66,8842,53.09,53.09,0.0,0.0,1
25361,25022,13,3974,15.41,15.41,0.0,0.0,1
25362,25023,29,695,97.33,96.5,0.8299999999999983,0.85,1
25363,25024,38,8782,5.99,5.99,0.0,0.0,1
25364,25025,4,10684,24.69,24.69,0.0,0.0,1
25365,25026,14,10224,15.18,15.18,0.0,0.0,1
25366,25027,13,5706,9.29,9.29,0.0,0.0,1
25367,25028,12,3377,97.33,96.5,0.8299999999999983,0.85,1
25368,25029,68,2706,10.54,10.54,0.0,0.0,1
25369,25030,26,10599,50.45,50.45,0.0,0.0,1
25370,25031,96,671,20.29,20.29,0.0,0.0,1
25371,25032,40,5797,39.99,39.99,0.0,0.0,1
25372,25033,14,5961,97.33,96.5,0.8299999999999983,0.85,1
25373,25034,27,8250,9.13,9.13,0.0,0.0,1
25374,25035,14,3359,26.99,13.99,12.999999999999998,48.17,1
25375,25036,40,6134,44.54,44.54,0.0,0.0,1
25376,25037,1,3647,34.99,34.99,0.0,0.0,1
25377,25038,13,9650,58.98,58.98,0.0,0.0,1
25378,25039,53,4943,4.76,2.38,2.38,50.0,1
25379,25040,4,2174,97.33,96.5,0.8299999999999983,0.85,1
25380,25041,27,7340,54.5,54.5,0.0,0.0,1
25381,25042,12,5369,36.7,36.7,0.0,0.0,1
25382,25043,29,10152,97.33,96.5,0.8299999999999983,0.85,0
25383,25044,12,4450,19.99,19.99,0.0,0.0,1
25384,25045,12,9588,26.4,26.4,0.0,0.0,1
25385,25046,253,3100,5.95,5.95,0.0,0.0,1
25386,25047,69,5826,7.6,7.6,0.0,0.0,0
25387,25048,25,7156,97.33,96.5,0.8299999999999983,0.85,1
25388,25049,19,6128,24.77,24.77,0.0,0.0,1
25389,25050,29,5635,97.33,96.5,0.8299999999999983,0.85,1
25390,25051,14,9117,97.33,96.5,0.8299999999999983,0.85,1
25391,25052,29,7153,97.33,96.5,0.8299999999999983,0.85,1
25392,25053,13,3050,55.99,55.99,0.0,0.0,1
25393,25054,12,9771,51.0,51.0,0.0,0.0,1
25394,25055,76,3684,6.95,6.95,0.0,0.0,1
25395,25056,14,308,8.99,8.99,0.0,0.0,1
25396,25057,48,5430,15.18,15.18,0.0,0.0,1
25397,25058,4,9565,8.05,8.05,0.0,0.0,0
25398,25059,25,8223,59.99,59.99,0.0,0.0,1
25399,25060,91,688,28.99,28.99,0.0,0.0,1
25400,25061,17,2469,97.33,96.5,0.8299999999999983,0.85,1
25401,25062,33,5662,4.74,4.74,0.0,0.0,1
25402,25063,4,9968,24.65,24.65,0.0,0.0,0
25403,25064,72,3723,0.0,0.0,0.0,0.0,0
25404,25065,1,7045,10.5,10.5,0.0,0.0,1
25405,25066,72,6107,11.05,9.33,1.7200000000000006,15.57,1
25406,25067,40,1517,43.57,43.57,0.0,0.0,1
25407,25068,27,2523,32.38,32.38,0.0,0.0,1
25408,25069,14,940,22.46,22.46,0.0,0.0,1
25409,25070,82,3564,11.99,11.99,0.0,0.0,1
25410,25071,4,4029,21.86,21.86,0.0,0.0,1
25411,25072,29,3881,14.99,14.99,0.0,0.0,1
25412,25073,8,364,8.95,8.95,0.0,0.0,1
25413,25074,216,9566,6.99,6.99,0.0,0.0,1
25414,25075,28,6899,97.33,96.5,0.8299999999999983,0.85,1
25415,25076,4,9565,12.49,12.49,0.0,0.0,1
25416,25077,38,3111,19.89,19.89,0.0,0.0,1
25417,25078,47,3835,39.99,39.99,0.0,0.0,1
25418,25079,74,6805,97.33,96.5,0.8299999999999983,0.85,1
25419,25080,65,9793,47.95,47.95,0.0,0.0,1
25420,25081,4,9565,12.39,12.39,0.0,0.0,1
25421,25082,72,294,18.86,18.86,0.0,0.0,1
25422,25083,173,2994,9.0,9.0,0.0,0.0,0
25423,25084,28,4217,8.96,8.96,0.0,0.0,1
25424,25085,12,2435,22.9,22.9,0.0,0.0,1
25425,25086,12,1869,26.95,26.95,0.0,0.0,1
25426,25087,61,1960,8.69,8.69,0.0,0.0,1
25427,25088,27,3399,7.18,7.18,0.0,0.0,1
25428,25089,78,1888,1.48,1.48,0.0,0.0,1
25429,25090,14,9976,64.95,64.95,0.0,0.0,0
25430,25091,4,8712,97.33,96.5,0.8299999999999983,0.85,1
25431,25092,4,8271,33.25,33.25,0.0,0.0,1
25432,25093,79,6405,62.99,62.99,0.0,0.0,1
25433,25094,4,6056,97.33,96.5,0.8299999999999983,0.85,1
25434,25095,5,7407,22.95,22.95,0.0,0.0,1
25435,25096,19,6734,3.17,3.17,0.0,0.0,1
25436,25097,29,8892,45.99,45.99,0.0,0.0,1
25437,25098,37,9680,23.95,23.95,0.0,0.0,1
25438,25099,68,7339,34.95,34.95,0.0,0.0,1
25439,25100,93,4771,5.99,5.99,0.0,0.0,1
25440,25101,89,4397,12.99,12.99,0.0,0.0,1
25441,25102,26,8157,9.69,9.69,0.0,0.0,0
25442,25103,28,6405,14.99,14.99,0.0,0.0,1
25443,25104,24,3887,12.6,12.6,0.0,0.0,0
25444,25105,12,9588,8.88,8.88,0.0,0.0,1
25445,25106,26,4771,6.67,6.67,0.0,0.0,1
25446,25107,60,4887,12.96,12.96,0.0,0.0,1
25447,25108,51,7276,27.97,27.97,0.0,0.0,1
25448,25109,12,4034,68.12,68.12,0.0,0.0,1
25449,25110,4,1717,28.56,28.56,0.0,0.0,1
25450,25111,12,3867,8.25,8.25,0.0,0.0,1
25451,25112,6,6357,26.96,26.96,0.0,0.0,1
25452,25113,14,9538,5.95,5.95,0.0,0.0,1
25453,25114,12,6398,38.75,38.75,0.0,0.0,1
25454,25115,14,8987,6.28,6.28,0.0,0.0,1
25455,25116,93,6575,27.95,27.95,0.0,0.0,1
25456,25117,37,118,0.0,0.0,0.0,0.0,0
25457,25118,25,10003,97.33,96.5,0.8299999999999983,0.85,1
25458,25119,81,7975,7.93,7.93,0.0,0.0,1
25459,25120,108,4090,8.5,8.5,0.0,0.0,1
25460,25121,50,9860,57.95,57.95,0.0,0.0,0
25461,25122,8,2392,17.94,17.94,0.0,0.0,0
25462,25123,33,6927,33.6,33.6,0.0,0.0,1
25463,25124,51,6817,39.99,39.99,0.0,0.0,1
25464,25125,28,3595,29.99,29.99,0.0,0.0,1
25465,25126,5,5836,6.39,5.98,0.4099999999999992,6.42,1
25466,25127,5,7089,97.33,96.5,0.8299999999999983,0.85,1
25467,25128,26,500,6.15,6.15,0.0,0.0,1
25468,25129,144,8949,62.41,62.41,0.0,0.0,1
25469,25130,12,7830,31.0,31.0,0.0,0.0,1
25470,25131,14,3313,36.98,36.98,0.0,0.0,1
25471,25132,12,2026,19.99,19.99,0.0,0.0,0
25472,25133,54,9590,6.45,6.45,0.0,0.0,1
25473,25134,4,364,8.98,8.98,0.0,0.0,1
25474,25135,66,7898,7.0,7.0,0.0,0.0,1
25475,25136,14,6810,79.99,79.99,0.0,0.0,1
25476,25137,12,8560,85.87,85.87,0.0,0.0,1
25477,25138,27,500,7.26,7.26,0.0,0.0,1
25478,25139,77,215,97.33,96.5,0.8299999999999983,0.85,1
25479,25140,25,1775,15.99,15.99,0.0,0.0,1
25480,25141,6,9636,69.99,69.99,0.0,0.0,0
25481,25142,4,3147,27.99,27.99,0.0,0.0,1
25482,25143,40,3057,17.99,17.99,0.0,0.0,1
25483,25144,1,8293,0.0,0.0,0.0,0.0,0
25484,25145,17,10341,34.95,34.95,0.0,0.0,1
25485,25146,5,6471,8.99,8.99,0.0,0.0,1
25486,25147,79,1932,11.99,11.99,0.0,0.0,1
25487,25148,106,2286,39.95,39.95,0.0,0.0,1
25488,25149,13,1846,25.99,25.99,0.0,0.0,0
25489,25150,100,9988,48.99,48.99,0.0,0.0,0
25490,25151,14,7984,16.99,16.99,0.0,0.0,1
25491,25152,77,215,97.33,96.5,0.8299999999999983,0.85,1
25492,25153,38,3618,13.05,13.05,0.0,0.0,1
25493,25154,109,1260,97.33,96.5,0.8299999999999983,0.85,0
25494,25155,66,2949,10.85,10.85,0.0,0.0,1
25495,25156,14,6942,28.99,28.99,0.0,0.0,1
25496,25157,6,6789,97.33,96.5,0.8299999999999983,0.85,1
25497,25158,79,4234,15.94,15.94,0.0,0.0,1
25498,25159,33,584,42.99,42.99,0.0,0.0,1
25499,25160,12,5185,39.68,31.99,7.690000000000001,19.38,1
25500,25161,33,3178,50.68,50.68,0.0,0.0,0
25501,25162,13,10400,27.85,27.85,0.0,0.0,1
25502,25163,14,8620,64.99,64.99,0.0,0.0,1
25503,25164,25,3208,89.99,89.99,0.0,0.0,1
25504,25165,62,10163,7.39,7.39,0.0,0.0,1
25505,25166,12,8065,89.99,89.99,0.0,0.0,1
25506,25167,4,8267,25.17,25.17,0.0,0.0,1
25507,25168,26,500,17.39,17.39,0.0,0.0,1
25508,25169,17,9043,30.95,30.95,0.0,0.0,1
25509,25170,4,8171,42.99,42.99,0.0,0.0,1
25510,25171,14,3105,29.53,29.53,0.0,0.0,1
25511,25172,16,7080,13.19,13.19,0.0,0.0,1
25512,25173,33,6226,33.6,33.6,0.0,0.0,0
25513,25174,27,9588,97.33,96.5,0.8299999999999983,0.85,1
25514,25175,39,7953,15.68,15.68,0.0,0.0,1
25515,25176,92,1959,6.92,6.92,0.0,0.0,1
25516,25177,16,3520,13.59,13.59,0.0,0.0,1
25517,25178,51,6226,28.62,28.62,0.0,0.0,1
25518,25179,14,2689,82.35,82.35,0.0,0.0,1
25519,25180,13,9765,37.12,37.12,0.0,0.0,0
25520,25181,19,5339,22.95,22.95,0.0,0.0,1
25521,25182,25,5822,70.0,70.0,0.0,0.0,1
25522,25183,5,1318,23.99,10.0,13.989999999999998,58.32,1
25523,25184,17,419,66.99,66.99,0.0,0.0,1
25524,25185,60,2536,18.83,18.83,0.0,0.0,1
25525,25186,17,2176,41.39,41.39,0.0,0.0,1
25526,25187,120,9451,31.93,31.93,0.0,0.0,1
25527,25188,79,3880,12.94,12.94,0.0,0.0,1
25528,25189,4,8171,42.99,42.99,0.0,0.0,1
25529,25190,219,10212,18.99,18.99,0.0,0.0,1
25530,25191,12,3419,24.49,24.49,0.0,0.0,1
25531,25192,4,9966,0.59,0.59,0.0,0.0,1
25532,25193,66,8842,97.33,96.5,0.8299999999999983,0.85,1
25533,25194,48,3663,52.99,52.99,0.0,0.0,1
25534,25195,62,2639,18.19,18.19,0.0,0.0,1
25535,25196,4,9565,5.69,5.69,0.0,0.0,1
25536,25197,13,9511,53.99,53.99,0.0,0.0,1
25537,25198,19,1522,21.31,21.31,0.0,0.0,1
25538,25199,12,1871,23.19,23.19,0.0,0.0,1
25539,25200,14,1247,9.57,9.57,0.0,0.0,1
25540,25201,10,976,75.4,75.4,0.0,0.0,0
25541,25202,13,3175,97.33,96.5,0.8299999999999983,0.85,1
25542,25203,40,10654,46.59,46.59,0.0,0.0,1
25543,25204,56,7640,18.17,18.17,0.0,0.0,1
25544,25205,4,10584,20.99,20.99,0.0,0.0,1
25545,25206,14,5264,97.33,96.5,0.8299999999999983,0.85,1
25546,25207,301,3188,6.24,6.24,0.0,0.0,0
25547,25208,74,1185,11.35,11.35,0.0,0.0,1
25548,25209,1,1906,5.04,5.04,0.0,0.0,1
25549,25210,12,4061,97.33,96.5,0.8299999999999983,0.85,1
25550,25211,13,9462,97.33,96.5,0.8299999999999983,0.85,1
25551,25212,23,1055,21.99,21.99,0.0,0.0,1
25552,25213,13,1848,97.33,96.5,0.8299999999999983,0.85,1
25553,25214,12,3549,31.98,31.98,0.0,0.0,1
25554,25215,69,6881,45.21,45.21,0.0,0.0,1
25555,25216,11,5402,5.16,5.16,0.0,0.0,1
25556,25217,13,6538,11.96,11.96,0.0,0.0,1
25557,25218,19,7097,14.97,14.97,0.0,0.0,1
25558,25219,74,9996,47.85,47.85,0.0,0.0,1
25559,25220,5,2026,14.59,14.59,0.0,0.0,1
25560,25221,14,6545,61.95,61.95,0.0,0.0,1
25561,25222,16,2897,2.09,2.09,0.0,0.0,1
25562,25223,25,9367,69.99,39.99,29.999999999999996,42.86,1
25563,25224,9,8874,14.29,14.29,0.0,0.0,1
25564,25225,12,4640,61.98,61.98,0.0,0.0,1
25565,25226,13,7845,25.99,25.99,0.0,0.0,1
25566,25227,28,2557,39.93,39.93,0.0,0.0,1
25567,25228,42,6930,29.97,26.97,3.0,10.01,1
25568,25229,4,9966,0.39,0.39,0.0,0.0,1
25569,25230,4,8171,42.99,42.99,0.0,0.0,1
25570,25231,14,2819,16.96,16.96,0.0,0.0,1
