performance_id,date_key,store_key,temp_category_key,weekly_sales,temperature,fuel_price,cpi,unemployment,holiday_flag
5577,-1,39,4,1569502.0,72.9,3.506,222.1136566,6.228,0
5578,20100502,40,1,1001943.8,14.48,2.788,131.5279032,5.892,0
5579,20101202,40,1,955338.29,20.84,2.771,131.5866129,5.892,1
5580,-1,40,1,916289.2,27.84,2.747,131.637,5.892,0
5581,-1,40,2,863917.41,33.32,2.753,131.686,5.892,0
5582,20100503,40,2,990152.28,34.78,2.766,131.735,5.892,0
5583,20101203,40,2,899352.4,35.1,2.805,131.784,5.892,0
5584,-1,40,2,894865.3,40.54,2.834,131.8242903,5.892,0
5585,-1,40,2,873354.58,39.51,2.831,131.863129,5.892,0
5586,20100204,40,2,1041202.13,41.39,2.826,131.9019677,5.435,0
5587,20100904,40,3,919839.19,54.31,2.849,131.9408065,5.435,0
5588,-1,40,2,882636.96,43.3,2.885,131.9809,5.435,0
5589,-1,40,2,844958.49,45.85,2.895,132.0226667,5.435,0
5590,-1,40,2,816838.31,46.5,2.935,132.0644333,5.435,0
5591,20100705,40,3,1009797.06,60.05,2.981,132.1062,5.435,0
5592,-1,40,2,907262.47,45.5,2.983,132.152129,5.435,0
5593,-1,40,3,885613.91,56.75,2.961,132.2230323,5.435,0
5594,-1,40,3,1008483.07,67.88,2.906,132.2939355,5.435,0
5595,20100406,40,3,1052429.03,65.7,2.857,132.3648387,5.435,0
5596,20101106,40,3,1007574.67,59.42,2.83,132.4357419,5.435,0
5597,-1,40,3,973105.3,60.97,2.805,132.4733333,5.435,0
5598,-1,40,3,940405.03,69.72,2.81,132.4976,5.435,0
5599,20100207,40,3,1087578.78,65.47,2.815,132.5218667,5.326,0
5600,20100907,40,4,1058250.91,76.67,2.806,132.5461333,5.326,0
5601,-1,40,4,959229.09,74.25,2.796,132.5667742,5.326,0
5602,-1,40,4,922341.82,71.79,2.784,132.5825806,5.326,0
5603,-1,40,4,953393.02,71.35,2.792,132.5983871,5.326,0
5604,20100608,40,3,1057295.87,69.16,2.792,132.6141935,5.326,0
5605,-1,40,3,924011.76,67.47,2.81,132.63,5.326,0
5606,-1,40,3,932397.0,67.05,2.796,132.6616129,5.326,0
5607,-1,40,3,922328.02,62.57,2.77,132.6932258,5.326,0
5608,20100309,40,4,976453.34,70.66,2.735,132.7248387,5.326,0
5609,20101009,40,3,967310.82,62.75,2.717,132.7564516,5.326,1
5610,-1,40,3,855046.95,55.34,2.716,132.7670667,5.326,0
5611,-1,40,3,844373.31,55.63,2.718,132.7619333,5.326,0
5612,20100110,40,3,891152.33,62.01,2.717,132.7568,5.287,0
5613,20100810,40,3,972405.38,52.02,2.776,132.7516667,5.287,0
5614,-1,40,2,917883.17,44.56,2.878,132.7633548,5.287,0
5615,-1,40,2,882180.91,41.25,2.919,132.8170968,5.287,0
5616,-1,40,2,875038.84,47.1,2.938,132.8708387,5.287,0
5617,20100511,40,2,968270.66,36.45,2.938,132.9245806,5.287,0
5618,20101211,40,2,935481.32,38.5,2.961,132.9783226,5.287,0
5619,-1,40,2,852452.93,40.52,3.03,132.9172,5.287,0
5620,-1,40,2,1166142.85,32.94,3.07,132.8369333,5.287,1
5621,20100312,40,2,1000582.06,33.6,3.065,132.7566667,5.287,0
5622,20101012,40,1,1111215.72,21.64,3.132,132.6764,5.287,0
5623,-1,40,1,1179036.3,23.01,3.139,132.6804516,5.287,0
5624,-1,40,1,1648829.18,24.18,3.15,132.7477419,5.287,0
5625,-1,40,1,811318.3,19.29,3.177,132.8150323,5.287,1
5626,20110701,40,1,894280.19,24.05,3.193,132.8823226,5.114,0
5627,-1,40,1,771315.62,18.55,3.215,132.9510645,5.114,0
5628,-1,40,1,764014.75,14.64,3.232,133.0285161,5.114,0
5629,-1,40,1,775910.43,9.51,3.243,133.1059677,5.114,0
5630,20110402,40,1,904261.65,13.29,3.24,133.1834194,5.114,0
5631,20111102,40,1,931939.52,16.87,3.255,133.260871,5.114,1
5632,-1,40,1,968694.45,21.82,3.263,133.3701429,5.114,0
5633,-1,40,1,888869.27,16.5,3.281,133.4921429,5.114,0
5634,20110403,40,1,977070.62,18.49,3.437,133.6141429,5.114,0
5635,20111103,40,1,860255.58,30.53,3.6,133.7361429,5.114,0
5636,-1,40,2,871024.26,35.76,3.634,133.8492258,5.114,0
5637,-1,40,1,834621.39,28.89,3.624,133.9587419,5.114,0
5638,20110104,40,1,841889.08,28.6,3.638,134.0682581,4.781,0
5639,20110804,40,2,947753.32,34.77,3.72,134.1777742,4.781,0
5640,-1,40,2,874446.32,43.69,3.823,134.2784667,4.781,0
5641,-1,40,2,965056.4,39.32,3.919,134.3571,4.781,0
5642,-1,40,3,847246.5,52.68,3.988,134.4357333,4.781,0
5643,20110605,40,3,1016752.55,50.81,4.078,134.5143667,4.781,0
5644,-1,40,3,903864.02,54.09,4.095,134.593,4.781,0
5645,-1,40,3,907110.83,56.38,4.101,134.6803871,4.781,0
5646,-1,40,3,972373.81,63.11,4.034,134.7677742,4.781,0
5647,20110306,40,3,1075687.74,66.16,3.973,134.8551613,4.781,0
5648,20111006,40,3,984336.04,64.19,3.924,134.9425484,4.781,0
5649,-1,40,3,971422.67,59.16,3.873,135.0837333,4.781,0
5650,-1,40,3,977103.64,62.59,3.851,135.2652667,4.781,0
5651,20110107,40,3,1048866.3,65.25,3.815,135.4468,4.584,0
5652,20110807,40,3,1107366.06,67.86,3.784,135.6283333,4.584,0
5653,-1,40,3,953252.14,68.9,3.827,135.7837419,4.584,0
5654,-1,40,4,980642.1,73.34,3.882,135.8738387,4.584,0
5655,-1,40,3,929096.9,67.45,3.898,135.9639355,4.584,0
5656,20110508,40,3,1063818.2,68.1,3.903,136.0540323,4.584,0
5657,20111208,40,3,955506.95,68.3,3.88,136.144129,4.584,0
5658,-1,40,3,943237.12,64.05,3.82,136.183129,4.584,0
5659,-1,40,3,969611.3,65.01,3.796,136.2136129,4.584,0
5660,20110209,40,3,957298.26,63.79,3.784,136.2440968,4.584,0
5661,20110909,40,3,1021391.99,64.83,3.809,136.2745806,4.584,1
5662,-1,40,3,890661.79,58.28,3.809,136.3145,4.584,0
5663,-1,40,3,876583.98,54.09,3.758,136.367,4.584,0
5664,-1,40,3,912857.1,63.45,3.684,136.4195,4.584,0
5665,20110710,40,3,1070389.98,50.21,3.633,136.472,4.42,0
5666,-1,40,3,936751.68,53.9,3.583,136.5150968,4.42,0
5667,-1,40,3,942319.65,51.61,3.618,136.5017742,4.42,0
5668,-1,40,2,941675.95,42.09,3.604,136.4884516,4.42,0
5669,20110411,40,2,1011321.18,35.4,3.586,136.475129,4.42,0
5670,20111111,40,2,1037687.07,40.75,3.57,136.4618065,4.42,0
5671,-1,40,2,905399.99,41.85,3.571,136.4666667,4.42,0
5672,-1,40,2,1230011.95,32.76,3.536,136.4788,4.42,1
5673,20110212,40,2,1059676.62,38.51,3.501,136.4909333,4.42,0
5674,20110912,40,2,1158708.98,34.48,3.47,136.5030667,4.42,0
5675,-1,40,1,1198670.19,29.53,3.445,136.5335161,4.42,0
5676,-1,40,1,1601585.7,24.46,3.413,136.5883871,4.42,0
5677,-1,40,1,908853.15,18.75,3.402,136.6432581,4.42,1
5678,20120601,40,1,954576.86,23.29,3.439,136.698129,4.261,0
5679,-1,40,1,780607.52,25.9,3.523,136.753,4.261,0
5680,-1,40,1,811365.42,14.02,3.542,136.8564194,4.261,0
5681,-1,40,1,770157.29,22.91,3.568,136.9598387,4.261,0
5682,20120302,40,1,979552.34,27.86,3.633,137.0632581,4.261,0
5683,20121002,40,1,999785.48,23.92,3.655,137.1666774,4.261,1
5684,-1,40,1,975500.87,25.56,3.703,137.2583103,4.261,0
5685,-1,40,1,919301.81,29.88,3.751,137.3411034,4.261,0
5686,20120203,40,1,927732.02,23.79,3.827,137.4238966,4.261,0
5687,20120903,40,1,954233.87,30.58,3.876,137.5066897,4.261,0
5688,-1,40,2,891154.18,37.13,3.867,137.5843871,4.261,0
5689,-1,40,3,844490.86,52.27,3.889,137.6552903,4.261,0
5690,-1,40,2,871945.64,36.25,3.921,137.7261935,4.261,0
5691,20120604,40,2,1132064.23,36.54,3.957,137.7970968,4.125,0
5692,-1,40,2,857811.17,40.65,4.025,137.868,4.125,0
5693,-1,40,3,896979.93,55.3,4.046,137.9230667,4.125,0
5694,-1,40,2,875372.91,47.51,4.023,137.9781333,4.125,0
5695,20120405,40,2,993311.59,44.47,3.991,138.0332,4.125,0
5696,20121105,40,3,967729.35,52.06,3.947,138.0882667,4.125,0
5697,-1,40,3,896295.41,57.59,3.899,138.1065806,4.125,0
5698,-1,40,3,991054.49,65.25,3.85,138.1101935,4.125,0
5699,20120106,40,3,1037464.27,64.75,3.798,138.1138065,4.125,0
5700,20120806,40,3,1079386.88,55.78,3.746,138.1174194,4.125,0
5701,-1,40,3,977950.28,63.39,3.683,138.1295333,4.125,0
5702,-1,40,3,1033552.18,69.32,3.629,138.1629,4.125,0
5703,-1,40,3,988764.84,64.42,3.577,138.1962667,4.125,0
5704,20120607,40,3,1182901.56,69.08,3.538,138.2296333,4.156,0
5705,-1,40,3,979848.71,67.48,3.561,138.263,4.156,0
5706,-1,40,4,968502.38,70.45,3.61,138.2331935,4.156,0
5707,-1,40,3,954396.85,67.88,3.701,138.2033871,4.156,0
5708,20120308,40,4,1068346.76,70.15,3.698,138.1735806,4.156,0
5709,20121008,40,4,1007906.43,70.09,3.772,138.1437742,4.156,0
5710,-1,40,3,969387.48,69.41,3.84,138.1857097,4.156,0
5711,-1,40,3,945318.47,63.91,3.874,138.2814516,4.156,0
5712,-1,40,3,987264.67,66.11,3.884,138.3771935,4.156,0
5713,20120709,40,3,1088248.4,65.06,3.921,138.4729355,4.156,1
5714,-1,40,3,901709.82,59.38,3.988,138.5673,4.156,0
5715,-1,40,3,899768.4,54.12,4.056,138.6534,4.156,0
5716,-1,40,3,919595.44,50.98,4.018,138.7395,4.156,0
5717,20120510,40,3,1069112.0,57.21,4.027,138.8256,4.145,0
5718,20121210,40,2,982523.26,47.35,4.029,138.9117,4.145,0
5719,-1,40,2,918170.5,46.33,4.0,138.8336129,4.145,0
5720,-1,40,2,921264.52,49.65,3.917,138.7281613,4.145,0
5721,20100502,41,1,1086533.18,30.27,2.58,189.3816974,7.541,0
5722,20101202,41,1,1075656.34,23.04,2.572,189.4642725,7.541,1
5723,-1,41,1,1052034.74,24.13,2.55,189.5340998,7.541,0
5724,-1,41,1,991941.73,21.84,2.586,189.6018023,7.541,0
5725,20100503,41,2,1063557.49,32.49,2.62,189.6695049,7.541,0
5726,20101203,41,2,1023997.71,33.4,2.684,189.7372075,7.541,0
5727,-1,41,2,1006597.69,36.7,2.692,189.734262,7.541,0
5728,-1,41,2,1015196.46,32.3,2.717,189.7195417,7.541,0
5729,20100204,41,2,1168826.39,41.31,2.725,189.7048215,7.363,0
5730,20100904,41,2,1082158.21,37.3,2.75,189.6901012,7.363,0
5731,-1,41,2,1043388.79,46.79,2.765,189.6628845,7.363,0
5732,-1,41,2,1067340.74,45.29,2.776,189.6190057,7.363,0
5733,-1,41,2,1063960.11,40.2,2.766,189.575127,7.363,0
5734,20100705,41,2,1175738.22,41.5,2.771,189.5312483,7.363,0
5735,-1,41,2,1116439.02,40.23,2.788,189.4904116,7.363,0
5736,-1,41,3,1163234.33,50.59,2.776,189.467827,7.363,0
5737,-1,41,3,1246654.24,56.97,2.737,189.4452425,7.363,0
5738,20100406,41,3,1305068.1,60.13,2.7,189.422658,7.363,0
5739,20101106,41,3,1217199.39,63.36,2.684,189.4000734,7.363,0
5740,-1,41,3,1202963.06,54.9,2.674,189.4185259,7.363,0
5741,-1,41,3,1174209.52,66.0,2.715,189.4533931,7.363,0
5742,20100207,41,3,1273279.79,69.39,2.728,189.4882603,7.335,0
5743,20100907,41,3,1176079.59,60.93,2.711,189.5231276,7.335,0
5744,-1,41,3,1179788.38,69.06,2.699,189.6125456,7.335,0
5745,-1,41,4,1192213.87,70.77,2.691,189.774698,7.335,0
5746,-1,41,4,1211136.63,70.07,2.69,189.9368504,7.335,0
5747,20100608,41,3,1338132.72,69.21,2.69,190.0990028,7.335,0
5748,-1,41,4,1285976.53,70.24,2.723,190.2611552,7.335,0
5749,-1,41,3,1353838.39,66.19,2.732,190.2948237,7.335,0
5750,-1,41,4,1173131.63,70.59,2.731,190.3284922,7.335,0
5751,20100309,41,3,1223355.5,64.13,2.773,190.3621607,7.335,0
5752,20101009,41,3,1172672.27,63.3,2.78,190.3958293,7.335,1
5753,-1,41,3,1111170.91,62.4,2.8,190.4688287,7.335,0
5754,-1,41,3,1110941.78,60.11,2.793,190.5713264,7.335,0
5755,20100110,41,3,1109216.35,62.67,2.759,190.6738241,7.508,0
5756,20100810,41,3,1162042.24,57.1,2.745,190.7763218,7.508,0
5757,-1,41,2,1133913.33,49.91,2.762,190.8623087,7.508,0
5758,-1,41,2,1156003.7,48.09,2.762,190.9070184,7.508,0
5759,-1,41,2,1144854.56,42.16,2.748,190.951728,7.508,0
5760,20100511,41,2,1163878.49,46.74,2.729,190.9964377,7.508,0
5761,20101211,41,2,1175326.23,38.99,2.737,191.0411474,7.508,0
5762,-1,41,1,1172155.28,31.34,2.758,191.0312172,7.508,0
5763,-1,41,1,1866681.57,25.3,2.742,191.0121805,7.508,1
5764,20100312,41,2,1220115.75,33.0,2.712,190.9931437,7.508,0
5765,20101012,41,2,1434908.13,33.9,2.728,190.9741069,7.508,0
5766,-1,41,1,1627904.68,31.51,2.778,191.0303376,7.508,0
5767,-1,41,1,2225016.73,29.81,2.781,191.1430189,7.508,0
5768,-1,41,1,1001790.16,25.19,2.829,191.2557002,7.508,1
5769,20110701,41,1,1153596.53,23.76,2.882,191.3683815,7.241,0
5770,-1,41,1,1052609.16,22.44,2.911,191.4784939,7.241,0
5771,-1,41,2,1088025.8,32.7,2.973,191.5731924,7.241,0
5772,-1,41,2,1026439.93,32.23,3.008,191.667891,7.241,0
5773,20110402,41,1,1179420.5,14.56,3.011,191.7625895,7.241,0
5774,20111102,41,1,1150003.36,16.81,3.037,191.8572881,7.241,1
5775,-1,41,2,1203399.64,39.39,3.051,191.9178331,7.241,0
5776,-1,41,1,1099714.93,26.1,3.101,191.9647167,7.241,0
5777,20110403,41,2,1229257.7,34.99,3.232,192.0116004,7.241,0
5778,20111103,41,1,1159089.6,31.6,3.372,192.058484,7.241,0
5779,-1,41,2,1115504.26,40.19,3.406,192.1237981,7.241,0
5780,-1,41,2,1140578.16,41.11,3.414,192.1964844,7.241,0
5781,20110104,41,2,1179125.48,38.16,3.461,192.2691707,6.934,0
5782,20110804,41,2,1206252.12,42.87,3.532,192.3418571,6.934,0
5783,-1,41,2,1192982.07,39.94,3.611,192.4225954,6.934,0
5784,-1,41,2,1304481.75,42.86,3.636,192.5234638,6.934,0
5785,-1,41,2,1178841.05,39.81,3.663,192.6243322,6.934,0
5786,20110605,41,2,1244956.91,41.2,3.735,192.7252006,6.934,0
5787,-1,41,3,1270025.74,50.29,3.767,192.826069,6.934,0
5788,-1,41,2,1244542.33,41.11,3.828,192.831317,6.934,0
5789,-1,41,3,1278304.33,50.56,3.795,192.8365651,6.934,0
5790,20110306,41,3,1297584.95,54.81,3.763,192.8418131,6.934,0
5791,20111006,41,3,1311690.11,61.1,3.735,192.8470612,6.934,0
5792,-1,41,3,1289151.84,62.3,3.697,192.9034759,6.934,0
5793,-1,41,3,1244381.98,59.54,3.661,192.9982655,6.934,0
5794,20110107,41,3,1333347.78,67.01,3.597,193.0930552,6.901,0
5795,20110807,41,3,1338862.58,68.49,3.54,193.1878448,6.901,0
5796,-1,41,3,1245772.7,68.18,3.532,193.3125484,6.901,0
5797,-1,41,4,1292830.93,74.11,3.545,193.5120367,6.901,0
5798,-1,41,4,1248330.1,71.3,3.547,193.711525,6.901,0
5799,20110508,41,4,1402233.69,72.19,3.554,193.9110133,6.901,0
5800,20111208,41,3,1356689.88,67.65,3.542,194.1105017,6.901,0
5801,-1,41,4,1412959.97,70.55,3.499,194.2500634,6.901,0
5802,-1,41,4,1328740.71,71.61,3.485,194.3796374,6.901,0
5803,20110209,41,4,1283849.38,70.37,3.511,194.5092113,6.901,0
5804,20110909,41,3,1280958.97,58.31,3.566,194.6387853,6.901,1
5805,-1,41,3,1197019.39,54.82,3.596,194.7419707,6.901,0
5806,-1,41,3,1173059.79,55.06,3.581,194.8099713,6.901,0
5807,-1,41,3,1160619.61,61.77,3.538,194.8779718,6.901,0
5808,20110710,41,3,1277882.77,58.74,3.498,194.9459724,6.759,0
5809,-1,41,2,1247130.22,47.43,3.491,195.0261012,6.759,0
5810,-1,41,2,1214944.29,45.62,3.548,195.1789994,6.759,0
5811,-1,41,2,1274463.02,37.02,3.55,195.3318977,6.759,0
5812,20110411,41,2,1315684.86,35.04,3.527,195.4847959,6.759,0
5813,20111111,41,2,1302499.23,32.87,3.505,195.6376941,6.759,0
5814,-1,41,2,1230118.02,36.64,3.479,195.7184713,6.759,0
5815,-1,41,2,1906713.35,36.37,3.424,195.7704,6.759,1
5816,20110212,41,2,1292436.23,34.53,3.378,195.8223287,6.759,0
5817,20110912,41,1,1548661.45,17.05,3.331,195.8742575,6.759,0
5818,-1,41,1,1682368.32,25.01,3.266,195.9841685,6.759,0
5819,-1,41,1,2263722.68,25.59,3.173,196.1713893,6.759,0
5820,-1,41,2,1264014.16,34.12,3.119,196.3586101,6.759,1
5821,20120601,41,2,1208191.61,37.21,3.095,196.5458309,6.589,0
5822,-1,41,1,1134767.28,27.49,3.077,196.7330517,6.589,0
5823,-1,41,1,1116295.24,31.56,3.055,196.7796652,6.589,0
5824,-1,41,2,1079398.81,33.15,3.038,196.8262786,6.589,0
5825,20120302,41,1,1208825.6,31.65,3.031,196.8728921,6.589,0
5826,20121002,41,1,1238844.56,22.0,3.103,196.9195056,6.589,1
5827,-1,41,1,1330451.46,22.52,3.113,196.9432711,6.589,0
5828,-1,41,1,1224915.66,27.89,3.129,196.9499007,6.589,0
5829,20120203,41,1,1239813.26,27.39,3.191,196.9565303,6.589,0
5830,20120903,41,2,1243814.77,35.3,3.286,196.9631599,6.589,0
5831,-1,41,2,1201511.62,47.76,3.486,197.0457208,6.589,0
5832,-1,41,2,1215354.38,44.04,3.664,197.2295234,6.589,0
5833,-1,41,3,1239423.19,51.56,3.75,197.4133259,6.589,0
5834,20120604,41,2,1460234.31,48.48,3.854,197.5971285,6.547,0
5835,-1,41,2,1323004.73,46.84,3.901,197.780931,6.547,0
5836,-1,41,2,1220815.33,43.57,3.936,197.7227385,6.547,0
5837,-1,41,3,1248950.65,57.66,3.927,197.664546,6.547,0
5838,20120405,41,3,1359770.73,52.86,3.903,197.6063534,6.547,0
5839,20121105,41,3,1353285.1,50.22,3.87,197.5481609,6.547,0
5840,-1,41,3,1331514.44,55.24,3.837,197.5553137,6.547,0
5841,-1,41,3,1424500.47,54.89,3.804,197.5886046,6.547,0
5842,20120106,41,3,1374891.36,57.29,3.764,197.6218954,6.547,0
5843,20120806,41,3,1436383.84,65.11,3.741,197.6551863,6.547,0
5844,-1,41,3,1384584.59,64.92,3.723,197.692292,6.547,0
5845,-1,41,3,1386407.17,66.88,3.735,197.7389345,6.547,0
5846,-1,41,4,1355600.01,76.54,3.693,197.785577,6.547,0
5847,20120607,41,4,1456300.89,74.47,3.646,197.8322195,6.432,0
5848,-1,41,3,1332594.07,67.24,3.613,197.8788621,6.432,0
5849,-1,41,4,1347175.93,74.06,3.585,197.9290378,6.432,0
5850,-1,41,4,1344723.97,73.31,3.57,197.9792136,6.432,0
5851,20120308,41,4,1439607.35,73.16,3.528,198.0293893,6.432,0
5852,20121008,41,4,1504545.94,71.73,3.509,198.0795651,6.432,0
5853,-1,41,3,1560590.05,65.77,3.545,198.1001057,6.432,0
5854,-1,41,3,1464462.85,69.07,3.558,198.0984199,6.432,0
5855,-1,41,4,1360517.52,71.56,3.556,198.0967341,6.432,0
5856,20120709,41,3,1392143.82,67.41,3.596,198.0950484,6.432,1
5857,-1,41,3,1306644.25,59.39,3.659,198.1267184,6.432,0
5858,-1,41,3,1276609.36,59.81,3.765,198.358523,6.432,0
5859,-1,41,3,1307928.01,56.08,3.789,198.5903276,6.432,0
5860,20120510,41,3,1400160.95,50.14,3.779,198.8221322,6.195,0
5861,20121210,41,2,1409544.97,39.38,3.76,199.0539368,6.195,0
5862,-1,41,2,1326197.24,49.56,3.75,199.1481963,6.195,0
5863,-1,41,2,1316542.59,41.8,3.686,199.2195317,6.195,0
5864,20100502,42,3,543384.01,54.34,2.962,126.4420645,9.765,0
5865,20101202,42,2,575709.96,49.96,2.828,126.4962581,9.765,1
5866,-1,42,3,508794.87,58.22,2.915,126.5262857,9.765,0
5867,-1,42,3,491510.58,52.77,2.825,126.5522857,9.765,0
5868,20100503,42,3,554972.42,55.92,2.877,126.5782857,9.765,0
5869,20101203,42,3,588363.62,52.33,3.034,126.6042857,9.765,0
5870,-1,42,3,519914.1,61.46,3.054,126.6066452,9.765,0
5871,-1,42,3,478021.68,60.05,2.98,126.6050645,9.765,0
5872,20100204,42,3,505907.41,63.66,3.086,126.6034839,9.524,0
5873,20100904,42,3,582552.26,65.29,3.004,126.6019032,9.524,0
5874,-1,42,3,549528.16,69.74,3.109,126.5621,9.524,0
5875,-1,42,3,492364.77,66.42,3.05,126.4713333,9.524,0
5876,-1,42,3,477615.87,69.76,3.105,126.3805667,9.524,0
5877,20100705,42,4,582846.22,71.06,3.127,126.2898,9.524,0
5878,-1,42,4,564345.55,73.88,3.145,126.2085484,9.524,0
5879,-1,42,4,504403.16,78.32,3.12,126.1843871,9.524,0
5880,-1,42,4,484097.03,76.67,3.058,126.1602258,9.524,0
5881,20100406,42,4,556046.12,82.82,2.941,126.1360645,9.524,0
5882,20101106,42,5,607218.6,89.67,3.057,126.1119032,9.524,0
5883,-1,42,4,529418.64,83.49,2.935,126.114,9.524,0
5884,-1,42,5,484327.56,90.32,3.084,126.1266,9.524,0
5885,20100207,42,5,507168.8,92.89,2.978,126.1392,9.199,0
5886,20100907,42,5,570069.48,91.03,3.1,126.1518,9.199,0
5887,-1,42,5,558837.27,91.8,2.971,126.1498065,9.199,0
5888,-1,42,5,491115.86,88.44,3.112,126.1283548,9.199,0
5889,-1,42,5,469598.57,85.03,3.017,126.1069032,9.199,0
5890,20100608,42,5,579544.21,86.13,3.123,126.0854516,9.199,0
5891,-1,42,5,583079.97,88.37,3.049,126.064,9.199,0
5892,-1,42,5,500945.63,89.88,3.041,126.0766452,9.199,0
5893,-1,42,4,465993.51,84.99,3.022,126.0892903,9.199,0
5894,20100309,42,4,524658.06,83.8,3.087,126.1019355,9.199,0
5895,20101009,42,4,589091.04,84.04,2.961,126.1145806,9.199,1
5896,-1,42,5,536871.58,85.52,3.028,126.1454667,9.199,0
5897,-1,42,5,492262.96,85.75,2.939,126.1900333,9.199,0
5898,20100110,42,5,481523.93,86.01,3.001,126.2346,9.003,0
5899,20100810,42,4,599759.45,77.04,2.924,126.2791667,9.003,0
5900,-1,42,4,559285.35,75.48,3.08,126.3266774,9.003,0
5901,-1,42,3,522467.51,68.12,3.014,126.3815484,9.003,0
5902,-1,42,3,476967.65,68.76,3.13,126.4364194,9.003,0
5903,20100511,42,4,565390.4,71.04,3.009,126.4912903,9.003,0
5904,20101211,42,3,588592.61,61.24,3.13,126.5461613,9.003,0
5905,-1,42,3,524316.21,58.83,3.047,126.6072,9.003,0
5906,-1,42,3,522296.71,55.33,3.162,126.6692667,9.003,1
5907,20100312,42,3,500250.8,51.17,3.041,126.7313333,9.003,0
5908,20101012,42,3,585175.24,60.51,3.091,126.7934,9.003,0
5909,-1,42,3,537455.65,59.15,3.125,126.8794839,9.003,0
5910,-1,42,3,555075.27,57.06,3.236,126.9835806,9.003,0
5911,-1,42,2,428953.6,49.67,3.148,127.0876774,9.003,1
5912,20110701,42,2,592947.75,43.43,3.287,127.1917742,8.744,0
5913,-1,42,2,613899.15,49.98,3.312,127.3009355,8.744,0
5914,-1,42,3,533414.62,56.75,3.336,127.4404839,8.744,0
5915,-1,42,3,499081.79,53.03,3.231,127.5800323,8.744,0
5916,20110402,42,2,586886.16,44.88,3.348,127.7195806,8.744,0
5917,20111102,42,3,628063.88,51.51,3.381,127.859129,8.744,1
5918,-1,42,3,556485.1,61.77,3.43,127.99525,8.744,0
5919,-1,42,3,526904.08,53.59,3.398,128.13,8.744,0
5920,20110403,42,3,570879.04,56.96,3.674,128.26475,8.744,0
5921,20111103,42,3,607294.56,64.22,3.63,128.3995,8.744,0
5922,-1,42,4,558239.32,70.12,3.892,128.5121935,8.744,0
5923,-1,42,3,522673.62,62.53,3.716,128.6160645,8.744,0
5924,20110104,42,3,508432.17,67.64,3.772,128.7199355,8.494,0
5925,20110804,42,4,620087.35,73.03,3.818,128.8238065,8.494,0
5926,-1,42,3,597644.02,61.05,4.089,128.9107333,8.494,0
5927,-1,42,4,534597.69,75.93,3.917,128.9553,8.494,0
5928,-1,42,4,496010.17,73.38,4.151,128.9998667,8.494,0
5929,20110605,42,4,612337.35,73.56,4.193,129.0444333,8.494,0
5930,-1,42,4,603024.75,74.04,4.202,129.089,8.494,0
5931,-1,42,4,524559.95,72.62,3.99,129.0756774,8.494,0
5932,-1,42,4,503295.29,78.62,3.933,129.0623548,8.494,0
5933,20110306,42,4,545109.3,81.87,3.893,129.0490323,8.494,0
5934,20111006,42,4,616701.99,84.57,3.981,129.0357097,8.494,0
5935,-1,42,5,546675.65,87.96,3.935,129.0432,8.494,0
5936,-1,42,5,501780.66,90.69,3.807,129.0663,8.494,0
5937,20110107,42,5,506343.83,95.36,3.842,129.0894,8.257,0
5938,20110807,42,5,593234.27,88.57,3.793,129.1125,8.257,0
5939,-1,42,5,591703.82,86.01,3.779,129.1338387,8.257,0
5940,-1,42,5,511316.29,88.59,3.697,129.1507742,8.257,0
5941,-1,42,5,479256.8,86.75,3.694,129.1677097,8.257,0
5942,20110508,42,5,572603.33,89.8,3.803,129.1846452,8.257,0
5943,20111208,42,5,603147.26,85.61,3.794,129.2015806,8.257,0
5944,-1,42,5,526641.23,87.4,3.743,129.2405806,8.257,0
5945,-1,42,5,503720.98,91.59,3.663,129.2832581,8.257,0
5946,20110209,42,5,537124.76,91.61,3.798,129.3259355,8.257,0
5947,20110909,42,5,608390.94,89.06,3.771,129.3686129,8.257,1
5948,-1,42,4,576837.09,77.49,3.784,129.4306,8.257,0
5949,-1,42,4,528486.45,82.51,3.789,129.5183333,8.257,0
5950,-1,42,4,510243.79,82.27,3.877,129.6060667,8.257,0
5951,20110710,42,4,649111.23,75.01,3.827,129.6938,7.874,0
5952,-1,42,4,613531.11,70.27,3.698,129.7706452,7.874,0
5953,-1,42,4,537276.41,77.91,3.842,129.7821613,7.874,0
5954,-1,42,4,515599.7,72.79,3.843,129.7936774,7.874,0
5955,20110411,42,3,597667.21,68.57,3.828,129.8051935,7.874,0
5956,20111111,42,3,643125.29,55.28,3.677,129.8167097,7.874,0
5957,-1,42,3,567673.87,58.97,3.669,129.8268333,7.874,0
5958,-1,42,3,577698.37,60.68,3.76,129.8364,7.874,1
5959,20110212,42,3,511883.36,57.29,3.701,129.8459667,7.874,0
5960,20110912,42,2,619133.48,42.58,3.644,129.8555333,7.874,0
5961,-1,42,3,598437.98,50.53,3.489,129.8980645,7.874,0
5962,-1,42,2,575676.13,48.36,3.541,129.9845484,7.874,0
5963,-1,42,2,454412.28,48.92,3.428,130.0710323,7.874,1
5964,20120601,42,3,636372.37,59.85,3.443,130.1575161,7.545,0
5965,-1,42,3,664348.2,51.0,3.477,130.244,7.545,0
5966,-1,42,3,579499.93,54.51,3.66,130.2792258,7.545,0
5967,-1,42,3,538978.67,53.59,3.675,130.3144516,7.545,0
