sale_id,date_key,customer_key,product_key,payment_key,category_key,purchase_amount,discount_applied,rating,repeat_customer
36251,20240716,36251,13,3,439,466.75,0,2.0,1
36252,20240214,36252,3,2,438,405.7,1,4.0,0
36253,20241216,36253,6,2,438,253.08,1,5.0,1
36254,20240324,36254,6,2,438,406.16,0,1.0,0
36255,20240815,36255,9,3,437,115.4,0,5.0,0
36256,20240623,36256,6,2,438,423.99,0,2.0,1
36257,20240710,36257,3,1,438,128.3,0,4.0,1
36258,20240718,36258,6,4,438,166.92,0,4.0,1
36259,20240320,36259,1,1,438,324.58,0,4.0,1
36260,20240617,36260,1,4,438,228.21,1,5.0,0
36261,20240423,36261,2,1,436,199.38,0,5.0,1
36262,20250121,36262,12,4,439,149.08,0,5.0,0
36263,20250130,36263,7,1,438,332.86,0,3.0,1
36264,20241204,36264,3,3,438,422.89,1,1.0,1
36265,20241012,36265,11,1,437,61.38,0,1.0,1
36266,20240715,36266,9,3,437,189.59,1,5.0,1
36267,20240518,36267,11,4,437,289.05,1,1.0,0
36268,20241210,36268,5,3,436,289.49,0,3.0,0
36269,20240727,36269,5,4,436,392.39,0,5.0,0
36270,20240930,36270,14,1,436,496.73,1,5.0,1
36271,20240302,36271,3,4,438,464.95,0,5.0,0
36272,20240503,36272,6,2,438,11.65,0,4.0,0
36273,20250113,36273,1,3,438,111.19,0,5.0,0
36274,20241103,36274,16,4,437,339.95,1,5.0,0
36275,20241201,36275,7,4,438,331.84,0,1.0,1
36276,20240331,36276,13,4,439,161.0,0,3.0,1
36277,20240708,36277,8,4,437,423.35,1,2.0,0
36278,20240605,36278,6,3,438,105.0,1,1.0,1
36279,20250128,36279,3,1,438,175.82,1,3.0,0
36280,20241222,36280,2,2,436,471.52,0,3.0,0
36281,20241216,36281,6,2,438,223.89,0,5.0,1
36282,20240302,36282,3,4,438,469.66,1,2.0,0
36283,20241226,36283,13,1,439,113.23,1,5.0,1
36284,20240714,36284,12,2,439,55.07,1,4.0,0
36285,20240704,36285,4,3,439,202.47,0,5.0,1
36286,20240212,36286,9,2,437,347.18,1,5.0,1
36287,20240929,36287,14,2,436,16.34,0,4.0,1
36288,20240325,36288,3,1,438,477.19,0,1.0,0
36289,20241207,36289,2,1,436,150.66,1,1.0,1
36290,20240922,36290,9,1,437,76.28,1,4.0,0
36291,20240407,36291,14,3,436,259.35,1,3.0,1
36292,20241010,36292,5,1,436,304.03,1,5.0,1
36293,20241210,36293,2,3,436,439.14,0,3.0,1
36294,20241105,36294,2,4,436,193.54,0,1.0,1
36295,20241107,36295,5,4,436,256.53,0,1.0,1
36296,20241127,36296,4,3,439,188.35,1,1.0,1
36297,20241203,36297,14,1,436,101.66,0,4.0,0
36298,20241012,36298,13,2,439,162.9,0,5.0,1
36299,20241119,36299,7,3,438,180.14,0,4.0,1
36300,20240906,36300,14,2,436,21.92,0,1.0,1
36301,20240408,36301,16,2,437,306.3,1,3.0,0
36302,20241107,36302,13,2,439,335.21,1,2.0,1
36303,20241229,36303,5,4,436,162.16,0,1.0,0
36304,20240308,36304,15,4,439,185.78,1,5.0,1
36305,20240902,36305,2,3,436,217.81,0,4.0,1
36306,20240709,36306,8,3,437,312.46,0,4.0,1
36307,20241215,36307,16,3,437,218.78,1,5.0,1
36308,20240925,36308,5,1,436,345.03,0,5.0,0
36309,20241027,36309,8,3,437,173.38,1,1.0,0
36310,20240825,36310,1,2,438,28.25,1,4.0,1
36311,20241106,36311,2,2,436,377.69,1,2.0,0
36312,20241219,36312,2,4,436,143.33,1,4.0,0
36313,20240328,36313,7,1,438,54.85,1,4.0,1
36314,20240429,36314,15,3,439,369.99,0,2.0,1
36315,20240308,36315,9,2,437,240.92,1,5.0,1
36316,20240928,36316,14,3,436,404.65,1,2.0,0
36317,20240504,36317,8,3,437,456.76,1,3.0,0
36318,20240923,36318,2,3,436,402.67,1,5.0,0
36319,20241129,36319,8,4,437,490.47,1,3.0,1
36320,20240723,36320,11,2,437,435.58,1,1.0,0
36321,20241206,36321,14,4,436,127.04,1,1.0,1
36322,20241002,36322,16,2,437,184.83,1,3.0,1
36323,20240211,36323,9,3,437,351.95,1,3.0,1
36324,20241109,36324,7,4,438,124.06,0,2.0,0
36325,20240707,36325,16,1,437,188.9,1,3.0,0
36326,20241106,36326,14,3,436,477.14,1,5.0,0
36327,20241008,36327,10,1,436,284.64,1,1.0,0
36328,20241114,36328,6,4,438,304.39,1,2.0,0
36329,20240508,36329,9,3,437,71.78,0,3.0,1
36330,20241121,36330,14,3,436,413.17,0,5.0,0
36331,20240525,36331,10,1,436,344.82,1,4.0,0
36332,20240706,36332,1,2,438,471.44,0,1.0,1
36333,20240529,36333,12,2,439,262.46,0,5.0,1
36334,20240307,36334,6,2,438,99.52,1,5.0,1
36335,20240416,36335,3,2,438,93.72,0,1.0,1
36336,20240227,36336,3,1,438,346.75,0,3.0,1
36337,20241224,36337,8,2,437,467.92,1,2.0,1
36338,20240909,36338,13,3,439,474.97,1,2.0,0
36339,20240928,36339,1,4,438,166.98,1,3.0,0
36340,20240812,36340,2,1,436,499.8,1,4.0,1
36341,20240213,36341,13,4,439,377.63,0,5.0,0
36342,20240425,36342,13,3,439,142.51,1,2.0,0
36343,20240619,36343,14,2,436,474.41,0,4.0,1
36344,20240615,36344,3,1,438,258.25,0,4.0,0
36345,20240319,36345,10,4,436,81.44,0,4.0,1
36346,20240427,36346,3,1,438,284.55,0,3.0,0
36347,20240310,36347,3,1,438,78.64,1,2.0,0
36348,20240823,36348,2,3,436,358.54,1,5.0,1
36349,20241225,36349,12,3,439,435.1,0,1.0,1
36350,20240505,36350,9,4,437,203.87,1,2.0,0
36351,20240724,36351,4,4,439,274.42,0,4.0,0
36352,20240801,36352,13,4,439,38.02,0,3.0,0
36353,20240711,36353,16,4,437,424.96,1,4.0,0
36354,20240908,36354,15,2,439,41.27,1,5.0,0
36355,20240526,36355,4,3,439,195.42,0,2.0,1
36356,20241003,36356,9,4,437,419.88,0,2.0,0
36357,20241001,36357,4,3,439,153.89,1,4.0,0
36358,20240915,36358,11,3,437,168.28,1,2.0,1
36359,20240728,36359,6,4,438,95.16,0,5.0,0
36360,20241201,36360,14,1,436,308.09,1,4.0,1
36361,20240224,36361,14,2,436,46.97,0,2.0,1
36362,20241008,36362,2,4,436,299.47,1,2.0,0
36363,20240531,36363,1,1,438,99.23,1,5.0,1
36364,20240528,36364,10,2,436,467.84,0,2.0,1
36365,20240614,36365,4,2,439,476.04,1,4.0,0
36366,20240531,36366,12,2,439,279.96,1,5.0,0
36367,20240307,36367,13,4,439,363.15,0,2.0,1
36368,20240512,36368,14,2,436,322.68,1,4.0,0
36369,20240611,36369,4,1,439,291.79,1,1.0,0
36370,20240525,36370,10,1,436,284.95,1,4.0,1
36371,20240421,36371,4,2,439,105.07,1,4.0,1
36372,20240214,36372,13,2,439,208.86,1,3.0,1
36373,20250126,36373,1,1,438,82.89,0,3.0,1
36374,20241120,36374,7,3,438,405.41,1,4.0,1
36375,20240810,36375,5,3,436,322.5,0,1.0,1
36376,20240502,36376,2,2,436,426.43,0,2.0,1
36377,20240413,36377,10,1,436,350.66,1,2.0,0
36378,20250103,36378,16,2,437,468.86,0,1.0,0
36379,20240923,36379,3,4,438,63.34,1,1.0,0
36380,20241117,36380,1,4,438,442.22,0,1.0,0
36381,20240405,36381,7,2,438,232.01,1,5.0,0
36382,20240913,36382,9,1,437,332.42,0,5.0,1
36383,20240724,36383,8,3,437,11.62,1,1.0,1
36384,20241230,36384,3,1,438,181.52,1,1.0,0
36385,20241213,36385,15,1,439,213.55,0,5.0,0
36386,20240524,36386,5,2,436,138.82,0,4.0,0
36387,20240701,36387,2,3,436,63.1,0,3.0,1
36388,20241029,36388,4,4,439,237.86,1,5.0,0
36389,20241015,36389,6,4,438,31.24,0,3.0,1
36390,20241105,36390,3,1,438,30.26,1,5.0,1
36391,20240609,36391,2,3,436,430.85,1,5.0,1
36392,20241220,36392,11,2,437,112.15,0,3.0,1
36393,20240523,36393,2,3,436,291.35,1,3.0,0
36394,20240308,36394,12,2,439,253.93,0,5.0,1
36395,20250130,36395,5,2,436,227.47,1,4.0,1
36396,20240221,36396,13,3,439,434.05,1,4.0,1
36397,20240826,36397,15,1,439,422.75,1,1.0,0
36398,20240404,36398,15,3,439,21.52,0,4.0,1
36399,20240715,36399,9,3,437,401.23,1,2.0,1
36400,20240502,36400,12,1,439,376.93,0,5.0,0
36401,20240910,36401,8,4,437,272.47,1,3.0,1
36402,20240712,36402,4,3,439,109.52,0,1.0,1
36403,20241206,36403,6,3,438,182.52,1,4.0,1
36404,20241217,36404,14,4,436,368.49,1,3.0,1
36405,20240620,36405,4,1,439,418.64,0,5.0,0
36406,20250125,36406,4,1,439,465.27,1,3.0,1
36407,20240404,36407,16,1,437,138.68,0,5.0,1
36408,20240505,36408,9,2,437,382.34,1,1.0,1
36409,20240503,36409,5,4,436,460.08,1,5.0,0
36410,20240924,36410,4,2,439,221.21,1,3.0,1
36411,20240801,36411,1,2,438,306.63,1,3.0,1
36412,20240524,36412,6,4,438,217.95,0,2.0,0
36413,20241107,36413,5,4,436,235.1,1,3.0,1
36414,20241103,36414,16,2,437,342.89,1,1.0,0
36415,20240623,36415,12,1,439,87.89,1,1.0,0
36416,20240718,36416,13,2,439,141.04,1,5.0,0
36417,20240908,36417,9,2,437,382.84,1,4.0,1
36418,20241005,36418,13,3,439,420.9,1,2.0,1
36419,20240409,36419,2,3,436,340.85,0,2.0,1
36420,20240912,36420,10,3,436,266.78,1,1.0,0
36421,20241119,36421,4,2,439,442.38,1,5.0,0
36422,20240324,36422,4,3,439,72.74,1,1.0,1
36423,20240921,36423,15,2,439,277.52,0,4.0,0
36424,20241215,36424,8,3,437,481.91,1,1.0,1
36425,20250209,36425,11,4,437,239.52,0,4.0,0
36426,20241002,36426,16,3,437,14.32,1,3.0,0
36427,20241101,36427,1,4,438,153.75,1,2.0,0
36428,20240622,36428,10,4,436,319.04,0,2.0,0
36429,20240323,36429,2,1,436,221.31,0,5.0,1
36430,20240411,36430,9,1,437,283.93,1,4.0,1
36431,20250122,36431,9,1,437,276.03,0,1.0,1
36432,20240502,36432,3,2,438,369.7,1,2.0,1
36433,20241106,36433,13,3,439,46.04,1,1.0,0
36434,20240620,36434,2,4,436,255.14,1,1.0,1
36435,20240814,36435,4,1,439,233.9,1,2.0,0
36436,20240809,36436,9,1,437,112.26,1,1.0,1
36437,20240812,36437,8,3,437,331.74,0,3.0,1
36438,20240602,36438,2,4,436,353.74,1,5.0,0
36439,20240706,36439,2,1,436,498.98,0,5.0,1
36440,20241124,36440,4,3,439,497.41,0,3.0,1
36441,20241226,36441,6,4,438,207.53,0,4.0,0
36442,20240528,36442,14,2,436,83.6,1,2.0,0
36443,20240224,36443,7,1,438,267.32,1,2.0,1
36444,20240330,36444,5,2,436,270.81,0,1.0,0
36445,20240621,36445,10,2,436,18.72,1,1.0,0
36446,20241130,36446,15,2,439,380.27,1,4.0,0
36447,20240212,36447,8,3,437,408.58,1,2.0,1
36448,20240629,36448,13,3,439,252.88,1,4.0,1
36449,20240309,36449,4,4,439,17.83,0,4.0,0
36450,20240728,36450,6,1,438,218.1,0,4.0,0
36451,20240420,36451,4,1,439,217.14,0,3.0,0
36452,20241115,36452,8,3,437,86.25,1,5.0,1
36453,20240820,36453,9,4,437,468.3,1,1.0,1
36454,20240504,36454,2,1,436,445.82,1,5.0,1
36455,20240219,36455,14,3,436,229.59,0,5.0,0
36456,20240522,36456,16,4,437,396.2,0,2.0,1
36457,20240920,36457,11,4,437,283.9,0,3.0,0
36458,20240813,36458,11,2,437,452.76,0,5.0,0
36459,20240320,36459,15,1,439,223.47,1,5.0,0
36460,20240615,36460,6,2,438,21.4,0,4.0,0
36461,20241215,36461,1,4,438,231.17,1,3.0,1
36462,20250112,36462,9,2,437,175.85,0,2.0,0
36463,20240801,36463,9,4,437,245.28,1,1.0,1
36464,20240607,36464,16,1,437,339.65,1,3.0,1
36465,20240530,36465,2,3,436,23.19,1,5.0,1
36466,20240221,36466,4,2,439,94.72,1,1.0,1
36467,20240320,36467,16,2,437,34.35,0,2.0,1
36468,20240608,36468,11,3,437,149.51,1,5.0,1
36469,20240912,36469,6,3,438,401.63,1,5.0,1
36470,20241107,36470,4,4,439,310.22,1,5.0,0
36471,20240314,36471,5,3,436,293.77,0,5.0,0
36472,20241101,36472,3,3,438,79.12,0,2.0,1
36473,20241201,36473,1,1,438,215.07,1,5.0,0
36474,20240822,36474,15,3,439,71.6,0,5.0,0
36475,20240910,36475,3,4,438,78.75,0,4.0,0
36476,20240411,36476,5,4,436,406.49,0,5.0,0
36477,20240519,36477,7,1,438,249.85,0,5.0,0
36478,20240305,36478,2,1,436,487.7,1,3.0,1
36479,20240212,36479,5,4,436,232.36,1,4.0,1
36480,20240729,36480,16,2,437,278.86,1,2.0,0
36481,20240508,36481,12,1,439,499.61,1,2.0,0
36482,20240302,36482,16,3,437,281.25,0,2.0,1
36483,20240624,36483,12,4,439,490.98,0,2.0,0
36484,20241117,36484,3,3,438,33.47,0,3.0,0
36485,20240213,36485,1,2,438,20.87,1,2.0,0
36486,20241212,36486,6,2,438,377.77,1,3.0,0
36487,20240426,36487,15,2,439,431.37,1,1.0,0
36488,20240607,36488,13,1,439,54.18,0,5.0,1
36489,20241022,36489,8,3,437,318.51,0,5.0,1
36490,20250205,36490,14,4,436,474.5,1,5.0,1
36491,20250114,36491,15,4,439,269.21,0,4.0,1
36492,20250110,36492,14,1,436,98.7,1,1.0,1
36493,20240710,36493,2,4,436,59.75,0,1.0,0
36494,20241029,36494,15,1,439,429.14,1,1.0,1
36495,20241008,36495,8,1,437,180.22,1,3.0,1
36496,20240817,36496,5,4,436,254.4,1,1.0,0
36497,20250129,36497,3,3,438,188.79,0,4.0,0
36498,20240728,36498,4,4,439,178.46,1,4.0,1
36499,20241024,36499,2,4,436,348.44,0,3.0,1
36500,20240318,36500,7,1,438,24.02,1,4.0,0
36501,20240705,36501,11,3,437,77.38,1,2.0,0
36502,20240510,36502,6,2,438,91.22,0,4.0,1
36503,20240324,36503,15,3,439,348.28,0,1.0,1
36504,20240830,36504,4,3,439,438.97,0,5.0,0
36505,20240401,36505,15,2,439,20.46,0,5.0,0
36506,20240928,36506,13,4,439,62.52,1,5.0,1
36507,20240318,36507,3,4,438,253.78,1,4.0,0
36508,20250104,36508,6,3,438,418.6,1,2.0,0
36509,20250107,36509,1,2,438,195.16,1,4.0,0
36510,20240922,36510,12,3,439,151.98,0,3.0,0
36511,20240830,36511,4,1,439,107.36,1,1.0,0
36512,20240819,36512,5,1,436,452.23,1,5.0,0
36513,20240816,36513,1,2,438,479.59,1,5.0,0
36514,20240822,36514,6,4,438,368.63,0,2.0,1
36515,20240904,36515,13,3,439,453.62,0,5.0,0
36516,20240607,36516,3,3,438,147.56,0,3.0,1
36517,20240414,36517,11,4,437,183.22,1,5.0,1
36518,20250113,36518,12,4,439,148.99,0,4.0,0
36519,20240905,36519,15,4,439,441.0,0,2.0,0
36520,20240527,36520,11,2,437,118.18,0,5.0,1
36521,20250117,36521,10,3,436,63.99,1,3.0,0
36522,20241212,36522,6,3,438,493.83,1,1.0,0
36523,20240905,36523,3,2,438,229.73,1,2.0,1
36524,20250205,36524,9,4,437,439.77,0,3.0,1
36525,20240525,36525,4,3,439,191.42,0,4.0,1
36526,20250129,36526,16,1,437,77.6,0,5.0,1
36527,20240822,36527,13,1,439,176.02,0,1.0,1
36528,20240614,36528,1,3,438,186.69,1,5.0,1
36529,20241205,36529,11,2,437,182.68,1,4.0,0
36530,20241017,36530,11,2,437,206.71,0,2.0,0
36531,20241027,36531,15,3,439,127.73,0,5.0,1
36532,20240303,36532,2,1,436,22.16,1,2.0,1
36533,20240401,36533,9,2,437,141.72,1,5.0,1
36534,20240521,36534,13,1,439,54.23,1,4.0,0
36535,20240929,36535,14,1,436,233.68,1,1.0,1
36536,20241015,36536,13,1,439,358.76,0,5.0,1
36537,20240303,36537,7,2,438,197.29,0,3.0,1
36538,20241027,36538,2,2,436,489.24,1,2.0,1
36539,20241112,36539,15,4,439,86.82,0,4.0,0
36540,20240509,36540,14,3,436,477.32,1,5.0,0
36541,20240810,36541,14,1,436,497.45,1,5.0,0
36542,20240418,36542,4,4,439,208.81,0,1.0,0
36543,20240223,36543,1,3,438,407.38,1,3.0,1
36544,20240909,36544,4,3,439,276.26,0,3.0,1
36545,20250202,36545,10,1,436,264.38,1,2.0,0
36546,20240217,36546,6,3,438,272.63,1,1.0,1
36547,20240617,36547,5,2,436,367.98,0,1.0,1
36548,20240329,36548,14,4,436,457.64,0,4.0,0
36549,20250208,36549,14,3,436,491.35,0,2.0,1
36550,20240212,36550,13,3,439,334.17,1,5.0,0
36551,20240711,36551,6,1,438,432.68,1,3.0,0
36552,20240310,36552,3,2,438,325.18,0,1.0,0
36553,20240805,36553,4,2,439,486.3,0,2.0,1
36554,20250110,36554,16,2,437,215.53,0,3.0,1
36555,20241207,36555,6,3,438,212.72,1,4.0,0
36556,20240719,36556,2,4,436,489.31,1,2.0,1
36557,20240310,36557,6,3,438,55.84,1,3.0,0
36558,20240414,36558,2,4,436,302.33,0,4.0,1
36559,20240701,36559,7,4,438,150.11,1,5.0,0
36560,20240719,36560,15,4,439,119.22,1,5.0,1
36561,20240213,36561,16,3,437,266.2,0,2.0,1
36562,20240324,36562,5,2,436,49.35,0,2.0,0
36563,20241231,36563,9,2,437,174.59,1,2.0,1
36564,20240821,36564,14,1,436,420.84,1,2.0,0
36565,20240426,36565,14,1,436,205.48,1,1.0,0
36566,20241028,36566,5,3,436,420.78,1,4.0,1
36567,20240407,36567,15,4,439,20.26,0,3.0,1
36568,20240306,36568,8,3,437,331.92,0,5.0,1
36569,20240607,36569,12,1,439,182.57,0,3.0,0
36570,20241023,36570,13,3,439,458.42,1,1.0,1
36571,20250126,36571,14,4,436,397.74,0,3.0,0
36572,20241105,36572,7,2,438,349.99,0,3.0,1
36573,20241231,36573,1,3,438,17.23,0,2.0,1
36574,20240525,36574,11,3,437,484.91,1,2.0,0
36575,20241107,36575,12,4,439,324.41,0,4.0,0
36576,20240229,36576,12,1,439,312.63,1,5.0,1
36577,20240330,36577,6,4,438,366.26,1,4.0,1
36578,20241215,36578,15,2,439,30.7,0,5.0,0
36579,20241026,36579,12,1,439,61.02,0,4.0,0
36580,20240711,36580,3,2,438,129.76,1,1.0,1
36581,20240804,36581,15,2,439,460.23,0,5.0,1
36582,20240509,36582,9,4,437,173.71,0,1.0,0
36583,20241229,36583,10,4,436,334.74,1,1.0,1
36584,20240805,36584,16,4,437,400.67,1,4.0,0
36585,20240501,36585,10,3,436,196.53,1,4.0,0
36586,20240722,36586,15,2,439,477.5,1,1.0,1
36587,20241118,36587,16,2,437,30.52,1,1.0,1
36588,20241127,36588,14,4,436,456.59,1,5.0,1
36589,20240913,36589,13,4,439,133.22,1,4.0,0
36590,20240329,36590,5,3,436,11.82,0,5.0,0
36591,20240707,36591,13,4,439,185.34,1,3.0,1
36592,20240605,36592,10,4,436,311.66,0,5.0,1
36593,20241224,36593,5,1,436,85.31,0,1.0,0
36594,20250118,36594,10,1,436,158.18,1,4.0,1
36595,20240331,36595,8,2,437,42.85,1,4.0,1
36596,20240313,36596,5,4,436,382.18,1,3.0,0
36597,20240818,36597,10,1,436,30.47,1,3.0,0
36598,20240518,36598,1,3,438,339.84,0,1.0,1
36599,20240403,36599,4,4,439,171.99,1,4.0,0
36600,20240406,36600,15,2,439,474.21,0,1.0,1
36601,20240523,36601,4,2,439,252.65,1,3.0,1
36602,20241106,36602,15,2,439,313.22,0,5.0,0
36603,20240720,36603,9,2,437,385.35,0,5.0,1
36604,20240826,36604,3,4,438,486.79,1,2.0,1
36605,20240910,36605,1,4,438,390.17,0,4.0,1
36606,20241101,36606,4,4,439,421.37,0,1.0,0
36607,20250130,36607,11,3,437,142.71,0,4.0,0
36608,20241106,36608,10,3,436,311.57,1,4.0,1
36609,20241021,36609,11,3,437,94.31,0,2.0,1
36610,20241122,36610,11,4,437,474.79,1,1.0,1
36611,20240613,36611,10,4,436,290.79,0,4.0,0
36612,20241112,36612,7,4,438,181.79,0,1.0,1
36613,20240721,36613,13,3,439,220.78,0,5.0,1
36614,20240305,36614,7,2,438,206.35,0,5.0,0
36615,20241121,36615,14,1,436,437.89,1,2.0,1
36616,20250104,36616,3,1,438,492.01,0,3.0,1
36617,20240709,36617,7,4,438,458.64,1,4.0,0
36618,20241218,36618,10,1,436,41.08,0,3.0,1
36619,20241221,36619,12,4,439,447.31,0,4.0,0
36620,20241001,36620,13,2,439,458.85,0,3.0,0
36621,20240929,36621,7,3,438,329.49,1,2.0,0
36622,20240525,36622,11,1,437,55.41,1,4.0,0
36623,20240927,36623,6,1,438,44.81,0,5.0,0
36624,20240517,36624,6,3,438,183.39,0,3.0,0
36625,20240226,36625,4,4,439,129.74,0,2.0,1
36626,20240524,36626,2,2,436,224.41,1,1.0,0
36627,20240704,36627,12,2,439,346.42,0,5.0,0
36628,20240830,36628,14,2,436,480.14,0,5.0,0
36629,20240521,36629,13,2,439,355.23,1,4.0,0
36630,20240416,36630,7,4,438,42.63,1,3.0,0
36631,20240212,36631,9,2,437,370.42,1,4.0,1
36632,20240905,36632,7,1,438,449.42,1,3.0,1
36633,20240608,36633,5,3,436,65.89,1,5.0,0
36634,20240524,36634,9,2,437,126.6,1,3.0,1
36635,20240901,36635,7,2,438,491.78,0,1.0,0
36636,20240423,36636,7,1,438,187.63,0,5.0,0
36637,20240719,36637,16,3,437,19.53,0,5.0,1
36638,20240904,36638,14,3,436,133.16,0,5.0,0
36639,20241227,36639,15,2,439,95.57,0,1.0,0
36640,20241110,36640,12,1,439,394.33,1,4.0,0
36641,20240623,36641,6,4,438,272.4,0,2.0,1
36642,20240218,36642,7,4,438,80.11,1,4.0,0
36643,20240228,36643,14,2,436,311.23,0,3.0,0
36644,20241124,36644,9,2,437,58.45,0,5.0,1
36645,20250202,36645,16,2,437,105.77,0,1.0,1
36646,20241117,36646,1,3,438,420.75,1,3.0,1
36647,20240615,36647,13,2,439,33.93,0,2.0,0
36648,20240828,36648,13,1,439,204.04,1,5.0,0
36649,20241110,36649,5,1,436,461.26,0,5.0,1
36650,20241009,36650,8,4,437,168.03,0,5.0,1
36651,20241111,36651,3,4,438,281.85,1,5.0,0
36652,20240711,36652,9,2,437,478.76,0,1.0,0
36653,20240920,36653,13,2,439,270.27,0,2.0,0
36654,20240608,36654,16,1,437,68.14,0,4.0,0
36655,20240911,36655,11,2,437,362.07,0,5.0,1
36656,20241010,36656,2,2,436,331.06,1,1.0,1
36657,20250115,36657,16,2,437,440.34,1,5.0,0
36658,20240318,36658,6,3,438,126.63,1,1.0,1
36659,20240316,36659,7,4,438,200.95,0,2.0,1
36660,20240911,36660,12,3,439,264.87,1,4.0,0
36661,20240229,36661,13,2,439,85.53,0,1.0,1
36662,20240326,36662,15,4,439,156.43,0,5.0,0
36663,20241009,36663,11,2,437,18.15,1,5.0,0
36664,20240918,36664,14,2,436,301.3,0,1.0,1
36665,20240918,36665,14,2,436,112.84,0,4.0,0
36666,20240329,36666,1,4,438,457.85,1,1.0,1
36667,20240213,36667,1,1,438,492.69,1,3.0,1
36668,20241228,36668,13,2,439,422.73,1,5.0,0
36669,20241012,36669,9,1,437,129.79,1,2.0,1
36670,20241119,36670,2,2,436,32.71,1,4.0,0
36671,20240531,36671,15,1,439,219.71,1,2.0,0
36672,20240706,36672,6,3,438,369.28,0,1.0,1
36673,20240621,36673,1,1,438,392.63,0,1.0,0
36674,20241212,36674,3,3,438,129.3,1,5.0,1
36675,20240912,36675,15,3,439,292.16,0,4.0,1
36676,20240502,36676,6,2,438,253.65,0,1.0,1
36677,20250201,36677,4,4,439,491.98,1,4.0,0
36678,20250205,36678,3,4,438,268.28,0,5.0,0
36679,20250122,36679,11,2,437,14.49,1,4.0,1
36680,20241110,36680,6,2,438,260.4,1,3.0,1
36681,20250119,36681,3,3,438,476.96,0,1.0,1
36682,20240919,36682,2,2,436,61.39,1,4.0,0
36683,20240814,36683,4,1,439,23.78,1,2.0,1
36684,20240619,36684,8,4,437,35.83,0,5.0,0
36685,20240515,36685,9,4,437,397.22,0,1.0,1
36686,20241110,36686,14,1,436,184.49,1,5.0,1
36687,20240607,36687,1,3,438,230.42,0,5.0,1
36688,20240304,36688,8,1,437,135.67,0,2.0,0
36689,20250126,36689,10,4,436,46.95,1,4.0,0
36690,20240818,36690,6,1,438,304.84,0,3.0,0
36691,20240213,36691,12,4,439,252.23,0,1.0,0
36692,20240225,36692,12,2,439,426.54,1,4.0,0
36693,20250209,36693,1,1,438,83.9,1,2.0,1
36694,20241124,36694,10,2,436,244.15,0,1.0,1
36695,20240317,36695,10,1,436,314.51,0,2.0,0
36696,20240613,36696,5,1,436,150.1,1,4.0,0
36697,20241001,36697,9,3,437,318.5,0,2.0,0
36698,20250131,36698,5,4,436,65.28,0,3.0,0
36699,20240604,36699,8,1,437,159.03,1,2.0,0
36700,20241029,36700,13,4,439,296.18,1,3.0,1
36701,20241025,36701,2,2,436,411.35,1,1.0,1
36702,20241205,36702,14,1,436,171.15,1,2.0,1
36703,20250102,36703,16,1,437,263.46,0,2.0,0
36704,20250127,36704,14,4,436,406.29,1,2.0,1
36705,20240729,36705,3,3,438,439.3,1,5.0,0
36706,20240419,36706,13,3,439,281.43,0,5.0,0
36707,20250207,36707,7,3,438,144.43,1,2.0,1
36708,20241031,36708,1,3,438,389.76,1,5.0,0
36709,20240902,36709,12,4,439,292.71,0,2.0,0
36710,20240227,36710,16,4,437,110.53,1,4.0,1
36711,20250207,36711,15,3,439,207.99,0,2.0,0
36712,20240930,36712,5,3,436,35.89,0,2.0,1
36713,20240706,36713,3,4,438,385.9,1,1.0,1
36714,20240811,36714,3,3,438,336.6,1,2.0,1
36715,20241022,36715,12,3,439,413.78,0,2.0,0
36716,20240221,36716,10,1,436,249.88,1,3.0,0
36717,20241020,36717,10,3,436,356.31,0,4.0,0
36718,20240629,36718,6,1,438,24.25,1,1.0,0
36719,20240709,36719,11,1,437,143.31,0,2.0,1
36720,20240319,36720,6,4,438,460.72,1,2.0,0
36721,20240229,36721,7,2,438,270.92,1,5.0,1
36722,20241211,36722,7,3,438,372.51,0,2.0,0
36723,20241005,36723,4,2,439,432.53,0,1.0,1
36724,20241013,36724,13,3,439,463.09,0,4.0,0
36725,20240408,36725,3,4,438,354.27,0,2.0,1
36726,20241227,36726,14,4,436,490.59,1,2.0,1
36727,20241112,36727,15,1,439,24.2,0,3.0,0
36728,20241109,36728,15,4,439,86.51,0,4.0,1
36729,20240607,36729,13,4,439,54.16,0,3.0,1
36730,20240806,36730,8,4,437,451.96,0,5.0,0
36731,20240507,36731,15,3,439,377.98,1,4.0,1
36732,20250113,36732,4,1,439,462.03,1,2.0,1
36733,20250203,36733,4,2,439,48.22,0,2.0,1
36734,20240812,36734,11,3,437,317.65,0,1.0,1
36735,20240310,36735,6,3,438,16.12,1,4.0,0
36736,20240226,36736,14,2,436,363.31,1,2.0,1
36737,20240416,36737,11,1,437,60.93,1,1.0,1
36738,20240611,36738,8,1,437,474.9,0,2.0,0
36739,20240529,36739,6,2,438,269.24,1,3.0,0
36740,20241202,36740,7,4,438,311.71,0,3.0,0
36741,20241220,36741,4,2,439,362.99,0,4.0,1
36742,20241219,36742,14,1,436,293.79,1,5.0,0
36743,20250124,36743,11,4,437,188.82,0,4.0,0
36744,20241105,36744,9,4,437,380.65,0,5.0,1
36745,20241209,36745,4,3,439,363.21,1,4.0,1
36746,20240930,36746,14,1,436,49.29,0,4.0,1
36747,20240804,36747,14,1,436,393.81,0,2.0,0
36748,20240612,36748,1,4,438,351.02,0,3.0,0
